,Week_Data_Collected,State,Zip,Hosptial_Name,City,Total_Beds_Available,Total_Covid_Patients,Total_Beds_in_Use,Percent Covid Patients,Percent Capacity Full,Latitude,Longitude
6924,11/27/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,127.7,40.1,127.6,0.31,1.0,37.232244,-121.79092
6925,11/20/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,136.3,27.6,134.3,0.2,0.99,37.232244,-121.79092
6926,11/13/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,130.1,19.7,128.7,0.15,0.99,37.232244,-121.79092
6927,11/6/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,140.7,13.7,139.4,0.1,0.99,37.232244,-121.79092
6928,10/30/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,132.0,10.3,130.7,0.08,0.99,37.232244,-121.79092
6929,10/23/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,139.0,9.9,137.7,0.07,0.99,37.232244,-121.79092
6930,10/16/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,137.3,11.3,136.4,0.08,0.99,37.232244,-121.79092
6931,10/9/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,125.4,9.3,124.0,0.07,0.99,37.232244,-121.79092
6932,10/2/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,136.5,8.8,135.7,0.06,0.99,37.232244,-121.79092
6933,9/25/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,117.0,10.9,116.7,0.09,1.0,37.232244,-121.79092
6934,9/18/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,138.9,10.9,137.7,0.08,0.99,37.232244,-121.79092
6935,9/11/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,130.9,8.4,130.0,0.06,0.99,37.232244,-121.79092
6936,9/4/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,129.1,10.6,126.3,0.08,0.98,37.232244,-121.79092
6937,8/28/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,124.0,16.6,121.0,0.13,0.98,37.232244,-121.79092
6938,8/21/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,127.3,17.7,125.3,0.14,0.98,37.232244,-121.79092
6939,8/14/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,119.9,14.4,117.0,0.12,0.98,37.232244,-121.79092
6940,8/7/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,122.5,17.4,121.0,0.14,0.99,37.232244,-121.79092
6941,7/31/2020,CA,95119.0,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,143.5,19.7,141.8,0.14,0.99,37.232244,-121.79092
6942,1/1/2021,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,253.9,-999999.0,42.1,-3938.55,0.17,37.397822999999995,-122.16605
6943,12/25/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,250.6,-999999.0,42.6,-3990.42,0.17,37.397822999999995,-122.16605
6944,12/18/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,260.4,-999999.0,39.3,-3840.24,0.15,37.397822999999995,-122.16605
6945,12/11/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,277.6,-999999.0,37.7,-3602.3,0.14,37.397822999999995,-122.16605
6946,12/4/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,267.1,-999999.0,44.7,-3743.91,0.17,37.397822999999995,-122.16605
6947,11/27/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,256.0,-999999.0,48.9,-3906.25,0.19,37.397822999999995,-122.16605
6948,11/20/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,272.1,-999999.0,48.7,-3675.12,0.18,37.397822999999995,-122.16605
6949,11/13/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,267.5,-999999.0,44.5,-3738.31,0.17,37.397822999999995,-122.16605
6950,11/6/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,271.3,-999999.0,45.9,-3685.95,0.17,37.397822999999995,-122.16605
6951,10/30/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,261.4,-999999.0,40.0,-3825.55,0.15,37.397822999999995,-122.16605
6952,10/23/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,225.1,-999999.0,36.7,-4442.47,0.16,37.397822999999995,-122.16605
6953,10/16/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,205.0,-999999.0,44.0,-4878.04,0.21,37.397822999999995,-122.16605
6954,10/9/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,196.4,-999999.0,41.3,-5091.64,0.21,37.397822999999995,-122.16605
6955,10/2/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,188.4,-999999.0,37.1,-5307.85,0.2,37.397822999999995,-122.16605
6956,9/25/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,187.6,-999999.0,39.9,-5330.49,0.21,37.397822999999995,-122.16605
6957,9/18/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,200.0,-999999.0,48.0,-5000.0,0.24,37.397822999999995,-122.16605
6958,9/11/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,202.4,-999999.0,35.4,-4940.71,0.17,37.397822999999995,-122.16605
6959,9/4/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,225.7,-999999.0,38.0,-4430.66,0.17,37.397822999999995,-122.16605
6960,8/28/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,227.6,-999999.0,33.9,-4393.67,0.15,37.397822999999995,-122.16605
6961,8/21/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,229.9,-999999.0,45.1,-4349.71,0.2,37.397822999999995,-122.16605
6962,8/14/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,221.1,-999999.0,37.3,-4522.84,0.17,37.397822999999995,-122.16605
6963,8/7/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,227.7,-999999.0,40.6,-4391.74,0.18,37.397822999999995,-122.16605
6964,7/31/2020,CA,94304.0,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,PALO ALTO,222.7,-999999.0,37.9,-4490.34,0.17,37.397822999999995,-122.16605
6965,1/1/2021,CA,94305.0,STANFORD HEALTH CARE,STANFORD,562.6,121.3,562.6,0.22,1.0,37.427039,-122.16496000000001
6966,12/25/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,539.4,104.3,539.4,0.19,1.0,37.427039,-122.16496000000001
6967,12/18/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,557.9,87.7,557.9,0.16,1.0,37.427039,-122.16496000000001
6968,12/11/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,573.7,68.4,573.7,0.12,1.0,37.427039,-122.16496000000001
6969,12/4/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,589.7,41.0,589.7,0.07,1.0,37.427039,-122.16496000000001
6970,11/27/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,556.7,21.9,556.7,0.04,1.0,37.427039,-122.16496000000001
6971,11/20/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,555.9,17.0,555.9,0.03,1.0,37.427039,-122.16496000000001
6972,11/13/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,577.6,14.6,577.6,0.03,1.0,37.427039,-122.16496000000001
6973,11/6/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,539.3,10.4,539.3,0.02,1.0,37.427039,-122.16496000000001
6974,10/30/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,538.0,9.9,538.0,0.02,1.0,37.427039,-122.16496000000001
6975,10/23/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,572.3,9.9,572.3,0.02,1.0,37.427039,-122.16496000000001
6976,10/16/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,539.4,7.3,539.4,0.01,1.0,37.427039,-122.16496000000001
6977,10/9/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,536.6,7.4,536.6,0.01,1.0,37.427039,-122.16496000000001
6978,10/2/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,554.7,9.6,554.7,0.02,1.0,37.427039,-122.16496000000001
6979,9/25/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,551.4,7.6,551.4,0.01,1.0,37.427039,-122.16496000000001
6980,9/18/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,563.0,15.7,563.0,0.03,1.0,37.427039,-122.16496000000001
6981,9/11/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,563.1,14.6,563.1,0.03,1.0,37.427039,-122.16496000000001
6982,9/4/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,533.7,14.9,533.7,0.03,1.0,37.427039,-122.16496000000001
6983,8/28/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,542.0,26.0,542.0,0.05,1.0,37.427039,-122.16496000000001
6984,8/21/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,543.4,21.0,543.4,0.04,1.0,37.427039,-122.16496000000001
6985,8/14/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,543.6,23.4,543.6,0.04,1.0,37.427039,-122.16496000000001
6986,8/7/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,513.4,27.9,513.4,0.05,1.0,37.427039,-122.16496000000001
6987,7/31/2020,CA,94305.0,STANFORD HEALTH CARE,STANFORD,505.9,28.3,505.6,0.06,1.0,37.427039,-122.16496000000001
6988,1/1/2021,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,242.7,62.3,230.1,0.26,0.95,37.380207,-122.08787
6989,12/25/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,236.7,70.1,226.0,0.3,0.95,37.380207,-122.08787
6990,12/18/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,226.6,64.3,215.3,0.28,0.95,37.380207,-122.08787
6991,12/11/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,211.9,46.6,208.1,0.22,0.98,37.380207,-122.08787
6992,12/4/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,210.7,37.1,205.9,0.18,0.98,37.380207,-122.08787
6993,11/27/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,201.5,24.0,196.0,0.12,0.97,37.380207,-122.08787
6994,11/20/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,220.3,16.4,213.7,0.07,0.97,37.380207,-122.08787
6995,11/13/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,214.0,7.0,205.8,0.03,0.96,37.380207,-122.08787
6996,11/6/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,233.0,-999999.0,221.9,-4291.84,0.95,37.380207,-122.08787
6997,10/30/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,202.9,7.0,192.0,0.03,0.95,37.380207,-122.08787
6998,10/23/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,200.7,5.2,189.0,0.03,0.94,37.380207,-122.08787
6999,10/16/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,214.9,5.3,207.6,0.02,0.97,37.380207,-122.08787
7000,10/9/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,193.0,4.7,193.0,0.02,1.0,37.380207,-122.08787
7001,10/2/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,222.3,8.3,222.1,0.04,1.0,37.380207,-122.08787
7002,9/25/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,198.7,4.3,198.7,0.02,1.0,37.380207,-122.08787
7003,9/18/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,192.0,7.7,192.0,0.04,1.0,37.380207,-122.08787
7004,9/11/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,210.3,9.7,210.3,0.05,1.0,37.380207,-122.08787
7005,9/4/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,201.8,9.6,201.4,0.05,1.0,37.380207,-122.08787
7006,8/28/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,216.0,9.4,216.0,0.04,1.0,37.380207,-122.08787
7007,8/21/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,211.2,7.8,211.2,0.04,1.0,37.380207,-122.08787
7008,8/14/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,233.3,10.3,231.6,0.04,0.99,37.380207,-122.08787
7009,8/7/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,195.2,10.6,194.6,0.05,1.0,37.380207,-122.08787
7010,7/31/2020,CA,94040.0,EL CAMINO HOSPITAL,MOUNTAIN VIEW,207.2,10.5,206.8,0.05,1.0,37.380207,-122.08787
7011,1/1/2021,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,32.9,25.3,32.9,0.77,1.0,36.922902,-121.77224
7012,12/25/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,34.6,25.6,34.6,0.74,1.0,36.922902,-121.77224
7013,12/18/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,35.3,23.9,35.3,0.68,1.0,36.922902,-121.77224
7014,12/11/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,35.0,22.9,35.0,0.65,1.0,36.922902,-121.77224
7015,12/4/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,37.1,21.3,37.0,0.57,1.0,36.922902,-121.77224
7016,11/27/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,36.1,18.9,36.1,0.52,1.0,36.922902,-121.77224
7017,11/20/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,34.8,10.8,34.8,0.31,1.0,36.922902,-121.77224
7018,11/13/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,39.7,5.0,39.7,0.13,1.0,36.922902,-121.77224
7019,11/6/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,32.1,-999999.0,31.7,-31152.62,0.99,36.922902,-121.77224
7020,10/30/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,32.3,4.1,31.7,0.13,0.98,36.922902,-121.77224
7021,10/23/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,29.6,-999999.0,29.4,-33783.75,0.99,36.922902,-121.77224
7022,10/16/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,36.3,5.3,36.3,0.15,1.0,36.922902,-121.77224
7023,10/9/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,44.3,10.6,43.4,0.24,0.98,36.922902,-121.77224
7024,10/2/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,43.5,10.2,43.5,0.23,1.0,36.922902,-121.77224
7025,9/25/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,46.3,10.8,46.3,0.23,1.0,36.922902,-121.77224
7026,9/18/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,8.0,,inf,,36.922902,-121.77224
7027,9/11/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,6.5,,inf,,36.922902,-121.77224
7028,9/4/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,4.0,,inf,,36.922902,-121.77224
7029,8/28/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,8.4,,inf,,36.922902,-121.77224
7030,8/21/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,6.0,,inf,,36.922902,-121.77224
7031,8/14/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,7.3,,inf,,36.922902,-121.77224
7032,8/7/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,8.2,,inf,,36.922902,-121.77224
7033,7/31/2020,CA,95076.0,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,0.0,8.1,,inf,,36.922902,-121.77224
7034,1/1/2021,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,165.7,54.4,156.6,0.33,0.95,37.010321999999995,-121.98523
7035,1/1/2021,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.0,0.0,12.0,0.0,1.0,37.010321999999995,-121.98523
7036,12/25/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,162.1,46.0,156.6,0.28,0.97,37.010321999999995,-121.98523
7037,12/25/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8.3,0.0,8.1,0.0,0.98,37.010321999999995,-121.98523
7038,12/18/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,13.1,0.0,13.0,0.0,0.99,37.010321999999995,-121.98523
7039,12/18/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,151.7,37.9,146.1,0.25,0.96,37.010321999999995,-121.98523
7040,12/11/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,145.3,31.6,140.7,0.22,0.97,37.010321999999995,-121.98523
7041,12/11/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.9,0.0,12.9,0.0,1.0,37.010321999999995,-121.98523
7042,12/4/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10.3,-999999.0,10.3,-97087.28,1.0,37.010321999999995,-121.98523
7043,12/4/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,154.4,25.3,149.7,0.16,0.97,37.010321999999995,-121.98523
7044,11/27/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,141.7,23.1,137.9,0.16,0.97,37.010321999999995,-121.98523
7045,11/27/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,6.3,-999999.0,6.3,-158730.0,1.0,37.010321999999995,-121.98523
7046,11/20/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8.9,0.0,8.7,0.0,0.98,37.010321999999995,-121.98523
7047,11/20/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,143.3,18.1,141.6,0.13,0.99,37.010321999999995,-121.98523
7048,11/13/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,150.6,12.6,148.7,0.08,0.99,37.010321999999995,-121.98523
7049,11/13/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8.9,0.0,8.9,0.0,1.0,37.010321999999995,-121.98523
7050,11/6/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10.7,0.0,10.7,0.0,1.0,37.010321999999995,-121.98523
7051,11/6/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,136.3,6.4,132.0,0.05,0.97,37.010321999999995,-121.98523
7052,10/30/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,9.6,0.0,9.6,0.0,1.0,37.010321999999995,-121.98523
7053,10/30/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,124.0,7.4,117.4,0.06,0.95,37.010321999999995,-121.98523
7054,10/23/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8.9,0.0,8.9,0.0,1.0,37.010321999999995,-121.98523
7055,10/23/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,142.3,5.9,137.4,0.04,0.97,37.010321999999995,-121.98523
7056,10/16/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,140.4,5.3,135.3,0.04,0.96,37.010321999999995,-121.98523
7057,10/16/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10.4,0.0,10.4,0.0,1.0,37.010321999999995,-121.98523
7058,10/9/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,146.1,6.4,140.9,0.04,0.96,37.010321999999995,-121.98523
7059,10/9/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,9.9,0.0,9.9,0.0,1.0,37.010321999999995,-121.98523
7060,10/2/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.4,0.0,12.4,0.0,1.0,37.010321999999995,-121.98523
7061,10/2/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,146.3,6.7,140.4,0.05,0.96,37.010321999999995,-121.98523
7062,9/25/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10.4,0.0,10.4,0.0,1.0,37.010321999999995,-121.98523
7063,9/25/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,151.6,10.4,146.6,0.07,0.97,37.010321999999995,-121.98523
7064,9/18/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.0,0.0,12.0,0.0,1.0,37.010321999999995,-121.98523
7065,9/18/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,146.4,9.1,139.3,0.06,0.95,37.010321999999995,-121.98523
7066,9/11/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,157.4,11.0,149.7,0.07,0.95,37.010321999999995,-121.98523
7067,9/11/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8.0,0.0,8.0,0.0,1.0,37.010321999999995,-121.98523
7068,9/4/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,9.4,0.0,9.0,0.0,0.96,37.010321999999995,-121.98523
7069,9/4/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,152.9,7.6,142.9,0.05,0.93,37.010321999999995,-121.98523
7070,8/28/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,143.7,4.4,137.6,0.03,0.96,37.010321999999995,-121.98523
7071,8/28/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,9.4,0.0,9.3,0.0,0.99,37.010321999999995,-121.98523
7072,8/21/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,144.7,4.4,138.7,0.03,0.96,37.010321999999995,-121.98523
7073,8/21/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10.0,0.0,10.0,0.0,1.0,37.010321999999995,-121.98523
7074,8/14/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.5,0.0,12.5,0.0,1.0,37.010321999999995,-121.98523
7075,8/14/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,150.3,6.0,146.1,0.04,0.97,37.010321999999995,-121.98523
7076,8/7/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,11.8,0.0,11.6,0.0,0.98,37.010321999999995,-121.98523
7077,8/7/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,148.1,5.1,144.4,0.03,0.98,37.010321999999995,-121.98523
7078,7/31/2020,CA,95065.0,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12.4,0.0,12.4,0.0,1.0,37.010321999999995,-121.98523
7079,7/31/2020,CA,95065.0,DOMINICAN HOSPITAL,SANTA CRUZ,149.9,4.0,144.0,0.03,0.96,37.010321999999995,-121.98523
7080,1/1/2021,CA,96001.0,PATIENTS' HOSPITAL OF REDDING,REDDING,-999999.0,0.0,-999999.0,-0.0,1.0,40.56816,-122.41519
7081,1/1/2021,CA,96001.0,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,REDDING,35.6,0.0,35.6,0.0,1.0,40.56816,-122.41519
7082,1/1/2021,CA,96001.0,MERCY MEDICAL CENTER REDDING,REDDING,199.3,26.0,194.1,0.13,0.97,40.56816,-122.41519
7083,1/1/2021,CA,96001.0,SHASTA REGIONAL MEDICAL CENTER,REDDING,102.7,15.4,102.7,0.15,1.0,40.56816,-122.41519
7084,12/25/2020,CA,96001.0,MERCY MEDICAL CENTER REDDING,REDDING,195.9,30.6,192.0,0.16,0.98,40.56816,-122.41519
7085,12/25/2020,CA,96001.0,PATIENTS' HOSPITAL OF REDDING,REDDING,-999999.0,0.0,-999999.0,-0.0,1.0,40.56816,-122.41519
7086,12/25/2020,CA,96001.0,SHASTA REGIONAL MEDICAL CENTER,REDDING,90.4,8.9,90.4,0.1,1.0,40.56816,-122.41519
7087,12/25/2020,CA,96001.0,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,REDDING,37.1,-999999.0,37.1,-26954.15,1.0,40.56816,-122.41519
7088,12/18/2020,CA,96001.0,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,REDDING,37.6,-999999.0,37.6,-26595.72,1.0,40.56816,-122.41519
7089,12/18/2020,CA,96001.0,PATIENTS' HOSPITAL OF REDDING,REDDING,-999999.0,0.0,-999999.0,-0.0,1.0,40.56816,-122.41519
7090,12/18/2020,CA,96001.0,SHASTA REGIONAL MEDICAL CENTER,REDDING,92.6,11.3,92.6,0.12,1.0,40.56816,-122.41519
7091,12/18/2020,CA,96001.0,MERCY MEDICAL CENTER REDDING,REDDING,199.3,35.3,195.1,0.18,0.98,40.56816,-122.41519
